,date,so2,nox,rspm,spm,co2,aqi,location
295,2008-12-16,21,40,120,224,0,113,Nal Stop
296,2008-12-19,32,68,134,298,0,123,Nal Stop
297,2008-12-23,28,58,103,224,0,102,Nal Stop
298,2008-12-25,17,33,126,277,0,117,Nal Stop
299,2008-12-26,15,41,98,292,0,98,Nal Stop
300,2008-12-30,11,51,133,317,0,122,Nal Stop
301,2008-12-31,19,57,136,355,0,124,Nal Stop
302,2009-01-02,18,51,134,238,0,123,Nal Stop
303,2009-01-03,15,52,118,270,0,112,Nal Stop
304,2009-01-06,12,68,80,218,0,85,Nal Stop
305,2009-01-09,12,56,155,346,0,137,Nal Stop
306,2009-01-13,21,84,122,313,0,115,Nal Stop
307,2009-01-16,13,48,125,257,0,117,Nal Stop
308,2009-01-20,15,44,144,290,0,129,Nal Stop
309,2009-01-23,14,41,141,366,0,127,Nal Stop
310,2009-01-27,11,53,133,338,0,122,Nal Stop
311,2009-01-30,18,48,135,351,0,123,Nal Stop
312,2009-02-03,10,36,98,341,0,98,Nal Stop
313,2009-02-06,18,33,133,504,0,122,Nal Stop
314,2009-02-10,15,34,110,415,0,107,Nal Stop
315,2009-02-13,17,53,106,373,0,104,Nal Stop
316,2009-02-17,12,44,128,332,0,119,Nal Stop
317,2009-02-20,18,53,137,369,0,125,Nal Stop
318,2009-02-24,20,40,148,430,0,132,Nal Stop
319,2009-02-27,20,66,110,296,0,107,Nal Stop
320,2009-03-03,21,49,118,347,0,112,Nal Stop
321,2009-03-06,23,55,116,314,0,111,Nal Stop
322,2009-03-10,28,84,125,361,0,117,Nal Stop
323,2009-03-13,37,51,108,234,0,105,Nal Stop
324,2009-03-17,30,65,115,318,0,110,Nal Stop
325,2009-03-20,22,45,141,278,0,127,Nal Stop
326,2009-03-24,45,76,89,289,0,95,Nal Stop
327,2009-03-27,22,45,95,272,0,95,Nal Stop
328,2009-03-31,22,45,102,359,0,101,Nal Stop
329,2009-04-03,15,50,92,524,0,92,Nal Stop
330,2009-04-07,20,46,95,316,0,95,Nal Stop
331,2009-04-10,27,55,89,265,0,89,Nal Stop
332,2009-04-14,24,68,104,318,0,103,Nal Stop
333,2009-04-17,18,51,84,211,0,84,Nal Stop
334,2009-04-21,24,38,77,349,0,77,Nal Stop
335,2009-04-24,18,37,106,309,0,104,Nal Stop
336,2009-04-28,21,40,81,293,0,81,Nal Stop
337,2009-05-01,26,42,72,234,0,72,Nal Stop
338,2009-05-05,33,41,58,191,0,58,Nal Stop
339,2009-05-08,25,47,89,293,0,89,Nal Stop
340,2009-05-12,36,39,126,420,0,117,Nal Stop
341,2009-05-15,27,38,75,288,0,75,Nal Stop
342,2009-05-19,38,40,54,193,0,54,Nal Stop
343,2009-05-22,26,53,52,136,0,66,Nal Stop
344,2009-05-26,42,48,54,203,0,60,Nal Stop
345,2009-05-29,19,24,110,264,0,107,Nal Stop
346,2009-06-02,18,22,53,203,0,53,Nal Stop
347,2009-06-05,20,20,38,133,0,38,Nal Stop
348,2009-06-09,24,33,50,170,0,50,Nal Stop
349,2009-06-12,24,35,50,167,0,50,Nal Stop
350,2009-06-16,25,19,51,228,0,51,Nal Stop
351,2009-06-19,25,30,48,206,0,48,Nal Stop
352,2009-06-23,17,20,37,95,0,37,Nal Stop
353,2009-06-26,24,20,42,114,0,42,Nal Stop
354,2009-06-30,29,38,96,313,0,96,Nal Stop
355,2009-07-03,26,37,26,130,0,46,Nal Stop
356,2009-07-04,30,39,32,139,0,49,Nal Stop
357,2009-07-14,28,60,49,102,0,75,Nal Stop
358,2009-07-17,20,42,78,183,0,78,Nal Stop
359,2009-07-21,24,58,83,117,0,83,Nal Stop
360,2009-07-24,13,37,24,56,0,46,Nal Stop
361,2009-07-28,18,41,39,122,0,51,Nal Stop
362,2009-07-31,13,36,64,162,0,64,Nal Stop
363,2009-08-04,17,34,42,193,0,43,Nal Stop
364,2009-08-07,20,34,35,104,0,43,Nal Stop
365,2009-08-11,21,38,37,119,0,48,Nal Stop
366,2009-08-18,17,27,40,90,0,40,Nal Stop
367,2009-08-19,13,25,49,100,0,49,Nal Stop
368,2009-08-21,16,22,35,72,0,35,Nal Stop
369,2009-08-25,11,25,34,95,0,34,Nal Stop
370,2009-08-28,13,33,27,92,0,41,Nal Stop
371,2009-09-01,12,43,13,52,0,54,Nal Stop
372,2009-09-04,18,36,37,108,0,45,Nal Stop
373,2009-09-08,28,31,53,102,0,53,Nal Stop
374,2009-09-11,31,31,42,101,0,42,Nal Stop
375,2009-09-15,20,31,50,100,0,50,Nal Stop
376,2009-09-18,23,36,52,138,0,52,Nal Stop
377,2009-09-22,16,27,62,95,0,62,Nal Stop
378,2009-09-25,13,27,50,86,0,50,Nal Stop
379,2009-09-30,29,38,54,92,0,54,Nal Stop
380,2009-10-02,15,32,51,117,0,51,Nal Stop
381,2009-10-06,12,41,32,77,0,51,Nal Stop
382,2009-10-09,17,32,42,118,0,42,Nal Stop
383,2009-10-13,16,35,69,125,0,69,Nal Stop
384,2009-10-17,21,35,191,292,0,161,Nal Stop
385,2009-10-19,31,40,94,188,0,94,Nal Stop
386,2009-10-23,15,31,63,169,0,63,Nal Stop
387,2009-10-27,23,30,136,285,0,124,Nal Stop
388,2009-10-30,26,54,102,299,0,101,Nal Stop
389,2009-11-03,28,39,126,301,0,117,Nal Stop
390,2009-11-06,15,47,103,203,0,102,Nal Stop
391,2009-11-10,24,42,48,59,0,53,Nal Stop
392,2009-11-13,12,48,55,132,0,60,Nal Stop
393,2009-11-17,11,27,51,135,0,51,Nal Stop
394,2009-11-20,15,45,49,143,0,56,Nal Stop
395,2009-11-24,24,47,113,186,0,109,Nal Stop
396,2009-11-27,21,45,123,276,0,115,Nal Stop
397,2009-12-01,23,46,134,231,0,123,Nal Stop
398,2009-12-04,21,29,157,283,0,138,Nal Stop
399,2009-12-08,15,65,108,183,0,105,Nal Stop
400,2009-12-11,36,49,147,260,0,131,Nal Stop
401,2009-12-15,48,50,140,233,0,127,Nal Stop
402,2009-12-18,39,34,115,180,0,110,Nal Stop
403,2009-12-22,41,51,115,212,0,110,Nal Stop
404,2009-12-29,29,49,95,220,0,95,Nal Stop
405,2010-01-01,31,34,103,189,0,102,Nal Stop
406,2010-01-05,20,55,99,190,0,99,Nal Stop
407,2010-01-08,27,47,122,235,0,115,Nal Stop
408,2010-01-12,15,33,87,213,0,87,Nal Stop
409,2010-01-15,39,58,114,205,0,109,Nal Stop
410,2010-01-19,32,51,131,272,0,121,Nal Stop
411,2010-01-22,29,34,124,254,0,116,Nal Stop
412,2010-01-26,18,47,126,273,0,117,Nal Stop
413,2010-01-29,23,53,142,254,0,128,Nal Stop
414,2010-01-30,14,56,154,319,0,136,Nal Stop
415,2010-02-02,18,47,119,256,0,113,Nal Stop
416,2010-02-05,30,41,122,244,0,115,Nal Stop
417,2010-02-09,20,36,106,286,0,104,Nal Stop
418,2010-02-12,23,32,85,240,0,85,Nal Stop
419,2010-02-16,28,40,109,311,0,106,Nal Stop
420,2010-02-18,23,53,107,372,0,105,Nal Stop
421,2010-02-23,25,34,106,431,0,104,Nal Stop
422,2010-02-26,34,58,110,267,0,107,Nal Stop
423,2010-03-03,27,32,141,384,0,127,Nal Stop
424,2010-03-05,24,27,84,239,0,84,Nal Stop
425,2010-03-09,26,47,119,318,0,113,Nal Stop
426,2010-03-11,20,27,93,224,0,93,Nal Stop
427,2010-03-16,28,29,94,279,0,94,Nal Stop
428,2010-03-19,25,41,103,253,0,102,Nal Stop
429,2010-03-23,34,37,97,244,0,97,Nal Stop
430,2010-03-30,42,34,94,307,0,94,Nal Stop
431,2010-04-02,31,36,170,495,0,147,Nal Stop
432,2010-04-06,18,38,122,403,0,115,Nal Stop
433,2010-04-09,17,29,105,221,0,103,Nal Stop
434,2010-04-13,17,31,120,387,0,113,Nal Stop
435,2010-04-16,19,45,135,463,0,123,Nal Stop
436,2010-04-20,15,20,78,320,0,78,Nal Stop
437,2010-04-23,13,39,127,392,0,118,Nal Stop
438,2010-04-27,12,25,78,281,0,78,Nal Stop
439,2010-04-30,19,29,71,245,0,71,Nal Stop
440,2010-05-04,17,30,66,207,0,66,Nal Stop
441,2010-05-07,15,34,110,335,0,107,Nal Stop
442,2010-05-11,18,19,98,357,0,98,Nal Stop
443,2010-05-14,20,19,56,216,0,56,Nal Stop
444,2010-05-18,30,17,81,272,0,81,Nal Stop
445,2010-05-21,36,24,73,270,0,73,Nal Stop
446,2010-05-25,30,19,46,351,0,46,Nal Stop
447,2010-05-28,29,12,55,284,0,55,Nal Stop
448,2010-06-01,44,39,40,175,0,55,Nal Stop
449,2010-06-04,24,11,44,126,0,44,Nal Stop
450,2010-06-08,11,21,31,93,0,31,Nal Stop
451,2010-06-11,17,25,54,277,0,54,Nal Stop
452,2010-06-15,38,27,37,78,0,37,Nal Stop
453,2010-06-18,39,42,44,86,0,53,Nal Stop
454,2010-06-22,11,23,51,127,0,51,Nal Stop
455,2010-06-25,16,18,25,80,0,25,Nal Stop
456,2010-06-29,15,29,35,103,0,36,Nal Stop
