,date,so2,nox,rspm,spm,co2,aqi,location
234,17-03-2008,14,113,185,0,0,157,Karve Road
235,18-03-2008,14,89,176,0,0,151,Karve Road
236,20-03-2008,18,14,89,0,0,89,Karve Road
237,21-03-2008,17,14,113,0,0,109,Karve Road
238,23-03-2008,19,14,103,0,0,102,Karve Road
239,24-03-2008,50,69,150,0,0,133,Karve Road
240,25-03-2008,52,73,155,0,0,137,Karve Road
241,26-03-2008,55,95,141,0,0,127,Karve Road
242,27-03-2008,54,86,147,0,0,131,Karve Road
243,28-03-2008,53,78,134,0,0,123,Karve Road
244,29-03-2008,53,73,121,0,0,114,Karve Road
245,30-03-2008,54,62,101,0,0,101,Karve Road
246,31-03-2008,56,67,89,0,0,89,Karve Road
247,2008-01-04 00:00:00,52,59,74,0,0,74,Karve Road
248,2008-02-04 00:00:00,52,70,76,0,0,88,Karve Road
249,2008-03-04 00:00:00,57,71,94,0,0,94,Karve Road
250,2008-06-04 00:00:00,52,62,109,0,0,106,Karve Road
251,2008-07-04 00:00:00,54,77,117,0,0,111,Karve Road
252,2008-08-04 00:00:00,56,85,91,0,0,105,Karve Road
253,2008-10-04 00:00:00,57,130,145,0,0,150,Karve Road
254,2008-12-04 00:00:00,57,86,170,0,0,147,Karve Road
255,13-04-2008,56,67,151,0,0,134,Karve Road
256,14-04-2008,59,73,161,0,0,141,Karve Road
257,15-04-2008,59,90,142,0,0,128,Karve Road
258,16-04-2008,57,83,188,0,0,159,Karve Road
259,17-04-2008,60,70,194,0,0,163,Karve Road
260,20-04-2008,57,62,132,0,0,121,Karve Road
261,21-04-2008,60,66,163,0,0,142,Karve Road
262,22-04-2008,60,79,210,0,0,173,Karve Road
263,23-04-2008,57,70,145,0,0,130,Karve Road
264,27-04-2008,53,46,158,0,0,139,Karve Road
265,28-04-2008,52,46,141,0,0,127,Karve Road
266,29-04-2008,52,48,138,0,0,125,Karve Road
267,2008-02-05 00:00:00,54,56,178,0,0,152,Karve Road
268,2008-05-05 00:00:00,52,52,112,0,0,108,Karve Road
269,2008-06-05 00:00:00,52,48,91,0,0,91,Karve Road
270,2008-07-05 00:00:00,51,54,113,0,0,109,Karve Road
271,2008-08-05 00:00:00,51,54,126,0,0,117,Karve Road
272,2008-09-05 00:00:00,51,49,129,0,0,119,Karve Road
273,2008-11-05 00:00:00,56,67,89,0,0,89,Karve Road
274,2008-12-05 00:00:00,18,33,122,0,0,115,Karve Road
275,14-05-2008,51,48,87,0,0,87,Karve Road
276,15-05-2008,51,51,76,0,0,76,Karve Road
277,16-05-2008,51,38,67,0,0,67,Karve Road
278,18-05-2008,50,40,54,0,0,63,Karve Road
279,19-05-2008,50,43,45,0,0,63,Karve Road
280,20-05-2008,50,43,52,0,0,63,Karve Road
281,22-05-2008,19,42,113,0,0,109,Karve Road
282,23-05-2008,51,48,56,0,0,64,Karve Road
283,25-05-2008,50,43,80,0,0,80,Karve Road
284,27-05-2008,50,48,82,0,0,82,Karve Road
285,28-05-2008,51,48,87,0,0,87,Karve Road
286,29-05-2008,50,49,83,0,0,83,Karve Road
287,30-05-2008,50,43,74,0,0,74,Karve Road
288,2008-01-06 00:00:00,50,45,109,0,0,106,Karve Road
289,2008-02-06 00:00:00,51,57,84,0,0,84,Karve Road
290,2008-03-06 00:00:00,51,63,93,0,0,93,Karve Road
291,2008-06-06 00:00:00,0,0,0,0,0,0,Karve Road
292,2008-08-06 00:00:00,51,51,31,0,0,64,Karve Road
293,2008-09-06 00:00:00,51,69,69,0,0,86,Karve Road
294,2008-10-06 00:00:00,51,57,67,0,0,71,Karve Road
295,2008-11-06 00:00:00,51,63,77,0,0,79,Karve Road
296,2008-12-06 00:00:00,0,0,0,0,0,0,Karve Road
297,13-06-2008,50,49,89,0,0,89,Karve Road
298,15-06-2008,51,57,79,0,0,79,Karve Road
299,20-06-2008,51,58,159,0,0,139,Karve Road
300,22-06-2008,51,53,109,0,0,106,Karve Road
301,23-06-2008,52,61,115,0,0,110,Karve Road
302,24-06-2008,52,61,102,0,0,101,Karve Road
303,25-06-2008,55,68,75,0,0,85,Karve Road
304,26-06-2008,52,65,91,0,0,91,Karve Road
305,2008-01-07 00:00:00,15,11,26,0,0,26,Karve Road
306,2008-02-07 00:00:00,15,24,0,0,0,30,Karve Road
307,2008-03-07 00:00:00,16,24,0,0,0,30,Karve Road
308,2008-04-07 00:00:00,0,0,0,0,0,0,Karve Road
309,2008-06-07 00:00:00,15,9,0,0,0,12,Karve Road
310,2008-07-07 00:00:00,15,11,0,0,0,14,Karve Road
311,2008-08-07 00:00:00,15,16,0,0,0,20,Karve Road
312,2008-09-07 00:00:00,17,37,45,0,0,46,Karve Road
313,2008-10-07 00:00:00,15,13,0,0,0,16,Karve Road
314,13-07-2008,15,14,0,0,0,18,Karve Road
315,14-07-2008,15,22,0,0,0,28,Karve Road
316,28-07-2008,15,18,0,0,0,23,Karve Road
317,29-07-2008,15,11,0,0,0,14,Karve Road
318,30-07-2008,16,22,0,0,0,28,Karve Road
319,31-07-2008,16,18,0,0,0,23,Karve Road
320,2008-01-08 00:00:00,15,24,0,0,0,30,Karve Road
321,2008-02-08 00:00:00,16,21,0,0,0,26,Karve Road
322,2008-03-08 00:00:00,16,15,0,0,0,19,Karve Road
323,2008-04-08 00:00:00,16,24,0,0,0,30,Karve Road
324,2008-06-08 00:00:00,16,26,0,0,0,33,Karve Road
325,20-08-2008,18,18,0,0,0,23,Karve Road
326,27-08-2008,19,11,0,0,0,15,Karve Road
327,30-08-2008,13,15,45,0,0,45,Karve Road
328,31-08-2008,13,20,45,0,0,45,Karve Road
329,2008-01-09 00:00:00,14,21,33,0,0,33,Karve Road
330,2008-02-09 00:00:00,44,31,45,0,0,55,Karve Road
331,2008-03-09 00:00:00,45,18,33,0,0,56,Karve Road
332,2008-06-09 00:00:00,48,11,33,0,0,60,Karve Road
333,2008-07-09 00:00:00,47,7,31,0,0,59,Karve Road
334,2008-08-09 00:00:00,51,14,36,0,0,64,Karve Road
335,2008-09-09 00:00:00,54,20,27,0,0,68,Karve Road
336,2008-10-09 00:00:00,54,20,27,0,0,68,Karve Road
337,2008-11-09 00:00:00,72,31,50,0,0,90,Karve Road
338,2008-12-09 00:00:00,56,13,32,0,0,70,Karve Road
339,13-09-2008,27,14,29,0,0,29,Karve Road
340,14-09-2008,31,76,19,0,0,95,Karve Road
341,15-09-2008,50,71,25,0,0,89,Karve Road
342,16-09-2008,41,40,39,0,0,51,Karve Road
343,17-09-2008,29,31,42,0,0,42,Karve Road
344,18-09-2008,23,28,43,0,0,43,Karve Road
345,19-09-2008,22,33,53,0,0,53,Karve Road
346,20-09-2008,27,33,42,0,0,42,Karve Road
347,21-09-2008,19,45,70,0,0,70,Karve Road
348,22-09-2008,21,42,77,0,0,77,Karve Road
349,23-09-2008,24,37,97,0,0,97,Karve Road
350,24-09-2008,28,30,110,0,0,107,Karve Road
351,25-09-2008,18,29,108,0,0,105,Karve Road
352,26-09-2008,16,22,88,0,0,88,Karve Road
353,27-09-2008,16,23,86,0,0,86,Karve Road
354,28-09-2008,16,23,82,0,0,82,Karve Road
355,29-09-2008,15,45,90,0,0,90,Karve Road
356,30-09-2008,12,10,78,0,0,78,Karve Road
357,2008-01-10 00:00:00,14,42,73,0,0,73,Karve Road
358,2008-02-10 00:00:00,14,20,82,0,0,82,Karve Road
359,2008-03-10 00:00:00,6,23,80,0,0,80,Karve Road
360,2008-05-10 00:00:00,4,12,43,0,0,43,Karve Road
361,2008-06-10 00:00:00,4,14,51,0,0,51,Karve Road
362,2008-07-10 00:00:00,4,17,54,0,0,54,Karve Road
363,2008-08-10 00:00:00,5,20,67,0,0,67,Karve Road
364,2008-09-10 00:00:00,5,12,66,0,0,66,Karve Road
365,2008-11-10 00:00:00,10,31,76,0,0,76,Karve Road
366,2008-12-10 00:00:00,10,33,108,0,0,105,Karve Road
367,13-10-2008,14,22,98,0,0,98,Karve Road
368,14-10-2008,9,21,97,0,0,97,Karve Road
369,15-10-2008,14,40,123,0,0,115,Karve Road
370,16-10-2008,21,61,147,0,0,131,Karve Road
371,17-10-2008,18,51,139,0,0,126,Karve Road
372,18-10-2008,16,21,87,0,0,87,Karve Road
373,19-10-2008,17,28,85,0,0,85,Karve Road
374,20-10-2008,16,32,149,0,0,133,Karve Road
375,21-10-2008,13,40,135,0,0,123,Karve Road
376,22-10-2008,15,30,148,0,0,132,Karve Road
377,23-10-2008,16,34,142,0,0,128,Karve Road
378,24-10-2008,20,51,158,0,0,139,Karve Road
379,25-10-2008,18,51,167,0,0,145,Karve Road
380,26-10-2008,9,13,116,0,0,111,Karve Road
381,27-10-2008,11,12,120,0,0,113,Karve Road
382,28-10-2008,37,18,134,0,0,123,Karve Road
383,29-10-2008,12,14,122,0,0,115,Karve Road
384,30-10-2008,12,24,129,0,0,119,Karve Road
385,31-10-2008,11,21,116,0,0,111,Karve Road
386,2008-01-11 00:00:00,12,22,115,0,0,110,Karve Road
387,2008-02-11 00:00:00,10,21,103,0,0,102,Karve Road
388,2008-03-11 00:00:00,12,33,121,0,0,114,Karve Road
389,2008-04-11 00:00:00,14,41,138,0,0,125,Karve Road
390,2008-05-11 00:00:00,11,27,111,0,0,107,Karve Road
391,2008-07-11 00:00:00,16,48,149,0,0,133,Karve Road
392,2008-08-11 00:00:00,16,42,136,0,0,124,Karve Road
393,2008-09-11 00:00:00,14,40,101,0,0,101,Karve Road
394,2008-10-11 00:00:00,16,43,111,0,0,107,Karve Road
395,2008-11-11 00:00:00,14,38,110,0,0,107,Karve Road
396,2008-12-11 00:00:00,13,36,102,0,0,101,Karve Road
397,13-11-2008,10,18,82,0,0,82,Karve Road
398,14-11-2008,12,20,97,0,0,97,Karve Road
399,16-11-2008,13,33,137,0,0,125,Karve Road
400,17-11-2008,15,26,87,0,0,87,Karve Road
401,18-11-2008,11,25,92,0,0,92,Karve Road
402,19-11-2008,9,24,78,0,0,78,Karve Road
403,20-11-2008,7,19,65,0,0,65,Karve Road
404,21-11-2008,9,31,97,0,0,97,Karve Road
405,25-11-2008,31,147,207,0,0,171,Karve Road
406,26-11-2008,22,90,166,0,0,144,Karve Road
407,27-11-2008,30,60,134,0,0,123,Karve Road
408,28-11-2008,20,35,114,0,0,109,Karve Road
409,29-11-2008,10,27,63,0,0,63,Karve Road
410,30-11-2008,8,27,57,0,0,57,Karve Road
411,2008-01-12 00:00:00,12,29,69,0,0,69,Karve Road
412,2008-02-12 00:00:00,7,30,78,0,0,78,Karve Road
413,2008-03-12 00:00:00,7,39,120,0,0,113,Karve Road
414,2008-04-12 00:00:00,10,54,154,0,0,136,Karve Road
415,2008-05-12 00:00:00,11,60,148,0,0,132,Karve Road
416,2008-06-12 00:00:00,18,78,173,0,0,149,Karve Road
417,2008-07-12 00:00:00,17,57,160,0,0,140,Karve Road
418,2008-08-12 00:00:00,18,61,160,0,0,140,Karve Road
419,2008-09-12 00:00:00,18,58,172,0,0,148,Karve Road
420,2008-10-12 00:00:00,17,60,180,0,0,153,Karve Road
421,2008-11-12 00:00:00,13,47,155,0,0,137,Karve Road
422,2008-12-12 00:00:00,9,39,144,0,0,129,Karve Road
423,13-12-2008,9,39,131,0,0,121,Karve Road
424,14-12-2008,12,48,145,0,0,130,Karve Road
425,15-12-2008,17,52,150,0,0,133,Karve Road
426,16-12-2008,13,44,144,0,0,129,Karve Road
427,17-12-2008,16,58,167,0,0,145,Karve Road
428,18-12-2008,24,70,172,0,0,148,Karve Road
429,19-12-2008,22,51,148,0,0,132,Karve Road
430,22-12-2008,22,85,203,0,0,169,Karve Road
431,23-12-2008,23,78,207,0,0,171,Karve Road
432,24-12-2008,15,46,183,0,0,155,Karve Road
433,25-12-2008,15,49,160,0,0,140,Karve Road
434,26-12-2008,12,38,152,0,0,135,Karve Road
435,27-12-2008,9,34,117,0,0,111,Karve Road
436,28-12-2008,12,41,139,0,0,126,Karve Road
437,29-12-2008,14,54,167,0,0,145,Karve Road
438,30-12-2008,14,47,168,0,0,145,Karve Road
439,2006-03-01 00:00:00,27,50,136,0,0,124,Nal Stop
440,2006-04-01 00:00:00,29,48,182,0,0,155,Nal Stop
441,2006-06-01 00:00:00,24,51,160,0,0,140,Nal Stop
442,2006-10-01 00:00:00,26,52,184,0,0,156,Nal Stop
443,13-01-2006,24,45,150,0,0,133,Nal Stop
444,17-01-2006,31,59,163,0,0,142,Nal Stop
445,20-01-2006,27,53,157,0,0,138,Nal Stop
446,24-01-2006,29,50,156,0,0,137,Nal Stop
447,27-01-2006,24,40,150,0,0,133,Nal Stop
448,31-01-2006,21,34,141,0,0,127,Nal Stop
449,2006-03-02 00:00:00,26,41,156,0,0,137,Nal Stop
450,2006-06-02 00:00:00,29,50,172,0,0,148,Nal Stop
451,2006-07-02 00:00:00,26,44,170,0,0,147,Nal Stop
452,2006-10-02 00:00:00,24,40,143,0,0,129,Nal Stop
453,13-02-2006,21,34,135,0,0,123,Nal Stop
454,14-02-2006,24,40,148,0,0,132,Nal Stop
455,17-02-2006,24,39,156,0,0,137,Nal Stop
456,21-02-2006,27,42,144,0,0,129,Nal Stop
457,24-02-2006,29,40,148,0,0,132,Nal Stop
458,2006-03-03 00:00:00,28,48,156,0,0,137,Nal Stop
459,2006-07-03 00:00:00,24,42,172,0,0,148,Nal Stop
460,2006-10-03 00:00:00,28,47,170,0,0,147,Nal Stop
461,14-03-2006,25,45,143,0,0,129,Nal Stop
462,17-03-2006,23,35,135,0,0,123,Nal Stop
463,21-03-2006,26,38,148,0,0,132,Nal Stop
464,24-03-2006,30,49,156,0,0,137,Nal Stop
465,28-03-2006,28,45,144,0,0,129,Nal Stop
466,31-03-2006,33,38,148,0,0,132,Nal Stop
467,2006-04-04 00:00:00,29,44,130,0,0,120,Nal Stop
468,2006-07-04 00:00:00,27,41,156,0,0,137,Nal Stop
469,2006-11-04 00:00:00,24,33,132,0,0,121,Nal Stop
470,14-04-2006,25,40,172,0,0,148,Nal Stop
471,18-04-2006,31,37,153,0,0,135,Nal Stop
